lum,agg,int,atm,col,dep_bis,pays,region,com_bis,com_codeINSEE,communes,N_voie,numac,infra,catr,type_route,voie,circ,nbv,pr,pr1,vosp,situ,lat,long,adr,accident_velo,vehicule_imp,cycl_mort,cycl_bgv,cycl_blg,cycl_indm
1,5,1,1,3,71,FRANCE,BOURGOGNE,176,71176,DIGOIN,,340294,0,4,VC,,2,2,0,0,0,1,4649300,399800,,1,7,0,1,0,0
5,5,6,1,3,71,FRANCE,BOURGOGNE,342,71342,PARAY-LE-MONIAL,RD 248,340304,5,3,RD,248,1,1,9,1,0,1,0,0,,1,7,0,1,0,0
1,1,1,1,2,71,FRANCE,BOURGOGNE,282,71282,MARMAGNE,RD 61,340305,0,3,RD,61,2,2,28,250,0,1,0,0,,1,7,0,1,0,0
1,7,1,1,2,71,FRANCE,BOURGOGNE,076,71076,CHALON-SUR-SAONE,RUE 134 EME RI,340355,0,4,VC,,2,2,,,0,1,927915,0,,1,7,0,1,0,0
1,6,1,1,6,71,FRANCE,BOURGOGNE,153,71153,CREUSOT (LE),ROUTE DE MARMAGNE,340368,0,3,RD,28,2,2,34,698,0,1,928714,0,,1,,0,1,0,0
2,6,3,1,3,71,FRANCE,BOURGOGNE,270,71270,MACON,CORPS EXPEDITIONNAIRE FRANCAIS EN ITALIE,340375,0,4,VC,,2,2,,,0,1,820459,71234,,1,7,0,1,0,0
1,6,1,1,2,71,FRANCE,BOURGOGNE,306,71306,MONTCEAU-LES-MINES,RUE DE LA COUDRAIE,340395,0,3,RD,57,2,2,16,0,0,1,4669200,434849,,1,7,0,1,0,0
1,8,1,1,3,72,FRANCE,PAYS DE LA LOIRE,181,72181,MANS (LE),RUE SAINT AUBIN,340409,0,9,Autre,0,2,2,,,0,1,,,,1,7,0,1,0,0
1,5,1,1,3,72,FRANCE,PAYS DE LA LOIRE,213,72213,MULSANNE,Autre 0,340472,0,9,Autre,0,0,0,0,0,0,1,4791600,25600,,1,7,0,1,0,0
1,1,1,1,1,72,FRANCE,PAYS DE LA LOIRE,154,72154,FLECHE (LA),VC 25,340493,0,4,VC,25,2,2,0,0,0,1,4773000,-13600,,1,7,0,1,0,0
5,8,1,1,6,72,FRANCE,PAYS DE LA LOIRE,181,72181,MANS (LE),BOULEVARD DES ITALIENS,340506,0,9,Autre,0,2,2,2,0,0,1,,,,1,7,0,1,0,0
1,8,1,1,6,72,FRANCE,PAYS DE LA LOIRE,181,72181,MANS (LE),PLACE ADELET RAYMOND,340508,0,9,Autre,0,2,1,2,0,0,1,,,,1,,0,1,0,0
1,8,1,1,3,72,FRANCE,PAYS DE LA LOIRE,181,72181,MANS (LE),BOULEVARD LEFAUCHEUX PIERRE,340509,0,9,Autre,0,2,3,2,0,0,1,,,,1,13,0,1,0,0
1,4,1,1,2,72,FRANCE,PAYS DE LA LOIRE,244,72244,PRECIGNE,VC 0,340523,6,4,VC,0,2,2,0,0,0,1,0,0,,1,7,0,1,0,0
1,1,3,1,1,72,FRANCE,PAYS DE LA LOIRE,100,72100,COURCELLES-LA-FORET,RD 8,340534,0,3,RD,8,2,2,3,650,0,1,4779900,1000,,1,7,0,1,0,0
1,5,2,1,3,72,FRANCE,PAYS DE LA LOIRE,264,72264,SABLE-SUR-SARTHE,RD 4,340538,0,3,RD,4,2,0,0,0,0,1,4784900,-33600,,1,15,0,1,0,0
1,5,1,1,3,72,FRANCE,PAYS DE LA LOIRE,132,72132,FERTE-BERNARD (LA),RD 7,340551,0,3,RD,7,2,2,0,0,0,1,0,0,,1,7,0,1,0,0
1,8,2,1,6,72,FRANCE,PAYS DE LA LOIRE,181,72181,MANS (LE),BOULEVARD COLONEL QUERU,340557,0,9,Autre,0,2,2,1,0,0,1,,,,1,37,0,1,0,0
1,1,1,1,1,72,FRANCE,PAYS DE LA LOIRE,231,72231,PARIGNE-L'EVEQUE,RD 145,340579,5,3,RD,145,2,2,0,0,0,1,0,0,,1,7,0,1,0,0
1,4,2,1,3,72,FRANCE,PAYS DE LA LOIRE,039,72039,BONNETABLE,RD 7,340623,5,3,RD,7,2,2,0,0,0,1,4817900,42800,,1,7,0,1,0,0
1,8,1,1,3,72,FRANCE,PAYS DE LA LOIRE,181,72181,MANS (LE),ROUTE DE DEGRE CENTRE DE SECOURS,340626,0,9,Autre,0,2,1,2,0,0,1,,,,1,7,0,1,0,0
1,8,3,1,3,72,FRANCE,PAYS DE LA LOIRE,181,72181,MANS (LE),AVENUE MESSIAEN OLIVIER ,340669,3,3,RD,0,1,1,1,0,0,1,,,,1,7,0,1,0,0
1,4,2,1,3,72,FRANCE,PAYS DE LA LOIRE,223,72223,NOYEN-SUR-SARTHE,VC 0,340675,5,4,VC,0,2,1,0,0,0,1,4787700,-10100,,1,7,0,1,0,0
1,1,6,1,2,72,FRANCE,PAYS DE LA LOIRE,187,72187,MARIGNE-LAILLE,RD 13,340684,5,3,RD,13,2,2,0,0,0,0,4777900,34600,,1,7,0,1,0,0
1,1,3,1,1,72,FRANCE,PAYS DE LA LOIRE,335,72335,SILLE-LE-PHILIPPE,RD 83,340688,5,3,RD,83,2,2,0,0,0,1,4811600,34100,,1,7,0,1,0,0
1,8,3,1,1,72,FRANCE,PAYS DE LA LOIRE,181,72181,MANS (LE),BOULEVARD LEFAUCHEUX PIERRE,340697,0,9,Autre,0,1,2,2,0,0,1,,,,1,7,0,1,0,0
1,5,3,1,1,72,FRANCE,PAYS DE LA LOIRE,154,72154,FLECHE (LA),RD 323,340709,0,3,RD,323,2,2,0,0,0,1,0,0,,1,7,0,1,0,0
1,4,6,1,2,72,FRANCE,PAYS DE LA LOIRE,328,72328,SARGE-LES-LE-MANS,RD 301,340724,0,3,RD,301,0,1,4,300,0,1,4803300,24400,,1,7,0,1,0,0
1,8,1,1,3,72,FRANCE,PAYS DE LA LOIRE,181,72181,MANS (LE),AVENUE GENESLAY FELIX,340733,0,9,Autre,0,3,2,2,0,0,1,,,,1,7,0,1,0,0
1,5,1,1,1,72,FRANCE,PAYS DE LA LOIRE,132,72132,FERTE-BERNARD (LA),RD 1,340743,5,3,RD,1,2,0,0,0,0,1,4819100,65800,,1,2,0,1,0,0
1,8,1,1,3,72,FRANCE,PAYS DE LA LOIRE,181,72181,MANS (LE),RUE DES PYRENEES,340771,0,9,Autre,0,0,1,2,0,3,1,,,,1,7,0,1,0,0
1,1,1,1,2,72,FRANCE,PAYS DE LA LOIRE,330,72330,SAVIGNE-SOUS-LE-LUDE,RD 104,340786,0,3,RD,104,2,0,2,150,0,1,0,0,,1,7,0,1,0,0
5,8,1,9,6,72,FRANCE,PAYS DE LA LOIRE,181,72181,MANS (LE),AVENUE GENESLAY FELIX,340796,0,9,Autre,0,3,4,,,0,1,,,,1,,0,1,0,0
3,1,1,8,2,72,FRANCE,PAYS DE LA LOIRE,124,72124,ECOMMOY,RD 30,340815,0,3,RD,30,2,2,1,950,0,1,0,0,,1,7,0,1,0,0
1,8,1,1,3,72,FRANCE,PAYS DE LA LOIRE,181,72181,MANS (LE),BOULEVARD DEMORIEUX,340830,0,9,Autre,0,2,4,,,0,1,,,,1,7,0,1,0,0
1,5,1,1,3,72,FRANCE,PAYS DE LA LOIRE,008,72008,ARNAGE,RD 147,340835,5,3,RD,147,0,0,0,0,1,1,4794800,19500,,1,15,0,1,0,0
1,8,1,1,6,72,FRANCE,PAYS DE LA LOIRE,181,72181,MANS (LE),RUE DE BOLTON,340851,0,4,VC,0,2,2,,,0,1,,,,1,,0,0,0,1
1,1,1,1,3,72,FRANCE,PAYS DE LA LOIRE,154,72154,FLECHE (LA),RD 306,340862,0,3,RD,306,2,0,0,0,0,1,0,0,,1,7,0,1,0,0
1,5,1,1,6,72,FRANCE,PAYS DE LA LOIRE,264,72264,SABLE-SUR-SARTHE,VC 0,340866,0,4,VC,0,2,2,0,0,0,1,0,0,,1,,0,1,0,0
1,3,1,1,3,72,FRANCE,PAYS DE LA LOIRE,080,72080,CHERRE,RD 98,340870,5,3,RD,98,2,0,0,0,0,1,4817700,65800,,1,7,0,1,0,0
1,3,1,1,3,72,FRANCE,PAYS DE LA LOIRE,098,72098,COULONGE,RD 76,340897,0,3,RD,76,2,0,0,0,0,1,4769500,20100,,1,7,0,1,0,0
1,8,1,1,1,72,FRANCE,PAYS DE LA LOIRE,181,72181,MANS (LE),BOULEVARD ANATOLE FRANCE,340907,0,9,Autre,0,2,2,,,0,5,,,,1,7,0,1,0,0
1,8,1,1,1,72,FRANCE,PAYS DE LA LOIRE,181,72181,MANS (LE),RUE D'ARCOLE,340909,0,9,Autre,0,2,2,,,0,1,,,,1,,0,0,0,1
5,8,1,2,6,72,FRANCE,PAYS DE LA LOIRE,181,72181,MANS (LE),RUE D'EICHTHAL,340913,0,9,Autre,0,1,1,,,0,1,,,,1,,0,1,0,0
1,1,1,1,3,72,FRANCE,PAYS DE LA LOIRE,138,72138,FRESNAY-SUR-SARTHE,RD 111,340924,0,3,RD,111,2,2,0,0,0,1,4828800,2400,,1,10,0,1,0,0
1,8,3,1,3,72,FRANCE,PAYS DE LA LOIRE,181,72181,MANS (LE),AVENUE JEAN JAURES,340938,0,9,Autre,0,0,1,,,0,1,,,,1,7,0,1,0,0
1,1,1,1,3,72,FRANCE,PAYS DE LA LOIRE,051,72051,CERANS-FOULLETOURTE,VC 0,340976,0,4,VC,0,2,0,0,0,0,1,4781900,7200,,1,7,0,1,0,0
1,1,1,1,3,72,FRANCE,PAYS DE LA LOIRE,058,72058,CHANGE,RD 323,341038,0,3,RD,323,3,4,44,600,0,1,0,0,,1,10,0,1,0,0
1,3,1,1,3,72,FRANCE,PAYS DE LA LOIRE,299,72299,SAINT-MARS-D'OUTILLE,Autre 0,341049,0,9,Autre,0,0,2,0,0,0,1,0,0,,1,7,0,1,0,0
1,1,1,1,3,72,FRANCE,PAYS DE LA LOIRE,135,72135,FONTAINE-SAINT-MARTIN (LA),VC 1,341079,0,4,VC,1,2,2,0,0,0,1,4778100,5500,,1,7,0,1,0,0
1,5,1,1,1,72,FRANCE,PAYS DE LA LOIRE,154,72154,FLECHE (LA),VC 0,341083,0,4,VC,0,2,0,0,0,0,1,4769600,-7400,,1,7,0,1,0,0
1,8,1,1,6,72,FRANCE,PAYS DE LA LOIRE,181,72181,MANS (LE),RUE COMPAIN-LAURENT,341096,0,4,VC,0,2,2,,,0,1,,,,1,2,0,1,0,0
1,8,1,1,3,72,FRANCE,PAYS DE LA LOIRE,181,72181,MANS (LE),AVENUE DE LA LIBERATION ,341114,0,4,VC,0,2,2,,,1,1,,,,1,7,0,1,0,0
1,5,9,1,3,72,FRANCE,PAYS DE LA LOIRE,264,72264,SABLE-SUR-SARTHE,RD 306,341119,0,3,RD,306,2,2,0,0,1,5,4784300,-33200,,1,10,0,1,0,0
1,1,1,1,1,72,FRANCE,PAYS DE LA LOIRE,373,72373,VIBRAYE,RD 136,341122,0,3,RD,136,2,1,0,300,0,1,4804900,74500,,1,7,0,1,0,0
1,5,1,1,1,72,FRANCE,PAYS DE LA LOIRE,008,72008,ARNAGE,Autre 0,341126,5,9,Autre,0,2,0,0,0,1,1,4794800,19200,,1,7,0,1,0,0
1,3,1,1,3,72,FRANCE,PAYS DE LA LOIRE,186,72186,MARESCHE,RD 55,341133,0,3,RD,55,0,2,0,0,0,1,4821500,16400,,1,7,0,1,0,0
1,8,1,1,2,72,FRANCE,PAYS DE LA LOIRE,181,72181,MANS (LE),AVENUE PADERBORN ,341153,0,3,RD,0,1,4,,,0,1,,,,1,7,0,1,0,0
5,8,1,1,2,72,FRANCE,PAYS DE LA LOIRE,181,72181,MANS (LE),QUAI BLANC LOUIS,341156,0,4,VC,0,3,4,,,2,1,,,,1,7,0,1,0,0
1,1,2,1,3,72,FRANCE,PAYS DE LA LOIRE,231,72231,PARIGNE-L'EVEQUE,RD 52,341166,0,3,RD,52,2,2,0,0,0,1,4795100,37700,,1,7,0,1,0,0
1,1,3,4,3,72,FRANCE,PAYS DE LA LOIRE,300,72300,SAINT-MARS-LA-BRIERE,VC 0,341169,0,4,VC,0,2,0,0,0,0,1,0,0,,1,7,0,1,0,0
1,8,1,1,6,72,FRANCE,PAYS DE LA LOIRE,181,72181,MANS (LE),BOULEVARD LEFAUCHEUX PIERRE,341185,0,3,RD,0,2,2,,,1,1,,,,1,14,0,1,0,0
1,8,1,1,3,72,FRANCE,PAYS DE LA LOIRE,181,72181,MANS (LE),AVENUE RUBILLARD,341211,0,4,VC,0,2,2,,,2,1,,,,1,7,0,1,0,0
1,5,1,1,1,72,FRANCE,PAYS DE LA LOIRE,008,72008,ARNAGE,Autre 0,341232,0,9,Autre,0,2,0,0,0,1,1,0,0,,1,7,0,1,0,0
1,3,1,1,2,72,FRANCE,PAYS DE LA LOIRE,243,72243,PONTVALLAIN,VC 0,341237,5,4,VC,0,2,2,0,0,0,1,4775900,19300,,1,7,0,1,0,0
1,8,2,1,3,72,FRANCE,PAYS DE LA LOIRE,181,72181,MANS (LE),BOULEVARD CARNOT,341239,0,9,Autre,0,2,2,,,0,1,,,,1,7,0,1,0,0
1,1,1,1,2,72,FRANCE,PAYS DE LA LOIRE,289,72289,SAINTE-JAMME-SUR-SARTHE,RD 38,341268,0,3,RD,38,2,2,27,984,0,1,4815500,15300,,1,7,0,1,0,0
1,8,1,1,6,72,FRANCE,PAYS DE LA LOIRE,181,72181,MANS (LE),Enceinte circuit des 24h00 du Mans,341294,0,5,Hors_reseau,0,0,1,,,0,0,,,,1,7,0,1,0,0
2,5,1,5,3,72,FRANCE,PAYS DE LA LOIRE,154,72154,FLECHE (LA),RD 308,341309,0,3,RD,308,2,0,2,720,0,1,4770100,-7400,,1,10,0,1,0,0
1,8,1,1,3,72,FRANCE,PAYS DE LA LOIRE,181,72181,MANS (LE),AVENUE CLAUDE DEBUSSY,341314,0,4,VC,0,2,2,,,0,1,,,,1,7,0,1,0,0
1,1,1,7,2,72,FRANCE,PAYS DE LA LOIRE,051,72051,CERANS-FOULLETOURTE,VC 7,341317,0,4,VC,7,2,0,0,0,0,1,0,0,,1,7,0,1,0,0
3,1,1,1,6,72,FRANCE,PAYS DE LA LOIRE,050,72050,BRULON,RD 4,341331,0,3,RD,4,2,2,8,50,0,1,4797800,-23000,,1,,0,1,0,0
1,5,1,2,1,72,FRANCE,PAYS DE LA LOIRE,154,72154,FLECHE (LA),VC 0,341335,0,4,VC,0,3,2,0,0,2,1,4770900,-9000,,1,7,0,1,0,0
1,8,2,1,3,72,FRANCE,PAYS DE LA LOIRE,181,72181,MANS (LE),AVENUE LYAUTEY MARECHAL,341339,0,4,VC,0,2,3,,,2,5,,,,1,14,0,1,0,0
1,8,1,1,3,72,FRANCE,PAYS DE LA LOIRE,181,72181,MANS (LE),PONT YSSOIR,341343,2,4,VC,0,2,4,,,2,1,,,,1,7,0,1,0,0
1,5,6,1,1,72,FRANCE,PAYS DE LA LOIRE,154,72154,FLECHE (LA),Autre 0,341344,0,9,Autre,0,3,0,0,0,1,1,4770600,-8500,,1,7,0,1,0,0
1,1,1,1,6,72,FRANCE,PAYS DE LA LOIRE,170,72170,LOUVIGNY,RD 310,341419,0,3,RD,310,2,2,7,119,0,1,0,0,,1,17,0,1,0,0
1,2,1,1,7,72,FRANCE,PAYS DE LA LOIRE,383,72383,VOUVRAY-SUR-HUISNE,RD 29,341428,0,3,RD,29,2,2,5,0,0,3,0,0,,1,,0,1,0,0
1,3,6,1,1,72,FRANCE,PAYS DE LA LOIRE,081,72081,CHERREAU,RD 323,341429,5,3,RD,323,2,2,4,0,0,1,0,0,,1,7,0,1,0,0
3,1,1,2,5,72,FRANCE,PAYS DE LA LOIRE,080,72080,CHERRE,RD 323,341432,0,3,RD,323,2,2,0,0,0,1,0,0,,1,7,0,1,0,0
1,4,1,1,3,72,FRANCE,PAYS DE LA LOIRE,350,72350,TELOCHE,RD 140,341451,0,3,RD,140,2,0,0,0,0,1,0,0,,1,7,0,1,0,0
1,4,1,1,1,72,FRANCE,PAYS DE LA LOIRE,350,72350,TELOCHE,Autre 0,341456,0,9,Autre,0,1,1,0,0,0,1,0,0,,1,7,0,1,0,0
1,1,1,1,1,72,FRANCE,PAYS DE LA LOIRE,260,72260,RUAUDIN,VC 0,341461,0,4,VC,0,2,1,0,0,0,1,4792200,41000,,1,33,0,1,0,0
3,1,1,1,3,72,FRANCE,PAYS DE LA LOIRE,155,72155,LAIGNE-EN-BELIN,RD 139,341466,0,3,RD,139,2,2,0,0,0,1,4787200,23200,,1,7,0,1,0,0
1,1,1,2,2,72,FRANCE,PAYS DE LA LOIRE,095,72095,COULAINES,BOULEVARD PREM DIV FRANCAISE LIBRE,341478,5,4,VC,0,3,5,,,0,1,,,,1,7,0,1,0,0
1,5,1,1,6,72,FRANCE,PAYS DE LA LOIRE,003,72003,ALLONNES,AVENUE 19 MARS 1962,341485,0,4,VC,0,0,0,,,0,4,,,,1,,0,0,0,1
1,5,1,1,3,72,FRANCE,PAYS DE LA LOIRE,095,72095,COULAINES,BOULEVARD SAINT NICOLAS,341491,0,4,VC,0,2,2,,,0,1,,,,1,7,0,1,0,0
1,1,1,1,1,73,FRANCE,RHONE-ALPES,001,73001,AIGUEBELETTE-LE-LAC,RD 921,341541,0,3,RD,921,2,2,5,600,0,1,4554600,581700,,1,7,0,1,0,0
1,1,1,1,3,73,FRANCE,RHONE-ALPES,191,73191,NOVALAISE,RD 921,341542,0,3,RD,921,2,2,30,100,0,1,4560400,576500,,1,7,0,1,0,0
1,1,1,1,3,73,FRANCE,RHONE-ALPES,297,73297,TOURNON,RD 201,341553,0,3,RD,201,0,2,201,19,0,1,4564900,632600,,1,30,0,1,0,0
1,1,1,1,1,73,FRANCE,RHONE-ALPES,157,73157,MODANE,Parking 0,341556,0,6,Parking,0,0,0,0,0,0,0,0,0,,1,14,0,1,0,0
1,7,1,1,3,73,FRANCE,RHONE-ALPES,065,73065,CHAMBERY,RUE DU BERTILLET,341562,0,4,VC,0,2,2,,,0,1,,,,1,7,0,1,0,0
1,6,1,1,2,73,FRANCE,RHONE-ALPES,008,73008,AIX-LES-BAINS,ALLEE  DES PRES RIANTS,341568,5,4,VC,0,1,0,0,1,0,1,,,,1,7,0,1,0,0
1,3,1,1,1,73,FRANCE,RHONE-ALPES,105,73105,ECHELLES (LES),VC 0,341575,0,4,VC,0,2,1,0,0,0,1,0,0,,1,14,0,1,0,0
1,1,1,1,1,73,FRANCE,RHONE-ALPES,229,73229,SAINT-CHRISTOPHE,RD 46,341576,0,3,RD,46,2,2,55,100,0,1,0,0,,1,7,0,1,0,0
1,6,6,1,3,73,FRANCE,RHONE-ALPES,008,73008,AIX-LES-BAINS,AVENUE DE MARLIOZ,341584,5,4,VC,0,2,2,0,1,0,1,,,,1,7,0,1,0,0
1,5,6,1,3,73,FRANCE,RHONE-ALPES,011,73011,ALBERTVILLE,RN 90 DE WINNEDEN A PONTPIERRE DU ROY,341585,3,2,RN,0,1,1,,,0,5,,,,1,10,0,1,0,0
1,7,1,1,3,73,FRANCE,RHONE-ALPES,065,73065,CHAMBERY,AVENUE DU COVET,341586,0,4,VC,0,2,2,,,0,1,,,,1,20,0,1,0,0
1,7,3,1,3,73,FRANCE,RHONE-ALPES,065,73065,CHAMBERY,ROUTE DE LABIAZ,341610,0,4,VC,0,2,1,0,1,1,5,,,,1,7,0,1,0,0
5,1,1,1,1,73,FRANCE,RHONE-ALPES,064,73064,CHALLES-LES-EAUX,RD 5,341612,0,3,RD,5,2,2,0,0,2,1,0,0,,1,7,0,1,0,0
1,6,1,1,3,73,FRANCE,RHONE-ALPES,008,73008,AIX-LES-BAINS,RUE FERRIE GENERAL ,341620,0,4,VC,0,2,2,0,1,0,1,,,,1,30,0,1,0,0
1,5,2,1,3,73,FRANCE,RHONE-ALPES,011,73011,ALBERTVILLE,AVENUE DE GAULLE,341623,5,4,VC,0,2,4,,,1,1,,,,1,7,0,1,0,0
1,7,3,1,3,73,FRANCE,RHONE-ALPES,065,73065,CHAMBERY,AVENUE DE LYON,341624,5,4,VC,0,2,2,,,2,1,,,,1,7,0,1,0,0
1,7,3,1,3,73,FRANCE,RHONE-ALPES,065,73065,CHAMBERY,FAUBOURG RECLUS,341625,5,4,VC,0,2,2,,,3,1,,,,1,7,0,1,0,0
1,6,1,1,3,73,FRANCE,RHONE-ALPES,008,73008,AIX-LES-BAINS,AVENUE DU GRAND PORT,341631,0,4,VC,0,2,3,,,0,1,,,,1,7,0,1,0,0
1,5,6,1,3,73,FRANCE,RHONE-ALPES,011,73011,ALBERTVILLE,AVENUE SAINTE THERESE,341656,5,4,VC,0,1,1,,,0,1,,,,1,7,0,1,0,0
1,1,3,1,3,73,FRANCE,RHONE-ALPES,068,73068,CHAMOUSSET,RD 102,341659,2,3,RD,102,2,0,66,850,0,1,0,0,,1,7,0,1,0,0
5,6,1,3,7,73,FRANCE,RHONE-ALPES,008,73008,AIX-LES-BAINS,RUE DE CHAMBERY,341664,0,4,VC,0,2,2,,,0,1,,,,1,,0,1,0,0
5,6,1,1,1,73,FRANCE,RHONE-ALPES,008,73008,AIX-LES-BAINS,BOULEVARD LEPIC ,341681,0,4,VC,0,2,2,0,1,1,5,,,,1,7,0,1,0,0
1,1,1,1,6,73,FRANCE,RHONE-ALPES,114,73114,FLUMET,RD 1212,341685,0,3,RD,1212,2,2,1,800,0,1,0,0,,1,,0,1,0,0
1,1,1,1,2,73,FRANCE,RHONE-ALPES,218,73218,RUFFIEUX,RD 904,341705,0,3,RD,904,2,2,0,200,0,1,4585300,580600,,1,7,0,1,0,0
1,1,1,1,1,73,FRANCE,RHONE-ALPES,054,73054,BOURG-SAINT-MAURICE,RD 84,341707,0,3,RD,84,2,2,0,0,0,1,0,0,,1,7,0,1,0,0
1,1,1,1,7,73,FRANCE,RHONE-ALPES,304,73304,VAL-D'ISERE,RD 902,341714,0,3,RD,902,2,2,0,0,0,1,4542300,703000,,1,,0,1,0,0
1,1,9,1,5,73,FRANCE,RHONE-ALPES,100,73100,DOMESSIN,RD 1006,341721,0,3,RD,1006,2,0,2,800,0,1,4552700,569900,,1,7,0,1,0,0
1,1,1,1,1,73,FRANCE,RHONE-ALPES,050,73050,BOURDEAU,RD 1504,341733,5,3,RD,1504,2,0,0,0,0,1,4566700,585000,,1,7,0,1,0,0
1,3,1,1,7,73,FRANCE,RHONE-ALPES,247,73247,SAINT-JEAN-DE-LA-PORTE,RD 201,341751,4,3,RD,201,2,2,0,0,0,1,4555600,612700,,1,,0,1,0,0
1,1,1,2,3,73,FRANCE,RHONE-ALPES,242,73242,SAINT-JEAN-D'ARVES,RD 926,341832,0,3,RD,926,2,2,0,0,0,1,0,0,,1,10,0,1,0,0
5,2,1,1,1,73,FRANCE,RHONE-ALPES,042,73042,BILLIEME,RD 44,341840,0,3,RD,44,2,2,5,200,0,1,4571800,580200,,1,7,0,1,0,0
1,1,1,1,1,73,FRANCE,RHONE-ALPES,201,73201,PLANAY,RD 915,341844,0,3,RD,915,3,2,16,500,0,1,4573700,614200,,1,7,0,1,0,0
1,3,1,1,3,73,FRANCE,RHONE-ALPES,187,73187,LECHERE (LA),RD 213,341845,0,3,RD,213,2,2,0,0,0,1,4554300,646900,,1,7,0,1,0,0
1,4,1,1,1,73,FRANCE,RHONE-ALPES,128,73128,GRESY-SUR-AIX,RD 911,341848,0,3,RD,911,2,0,0,0,3,0,4571900,591900,,1,7,0,1,0,0
2,4,1,2,1,73,FRANCE,RHONE-ALPES,051,73051,BOURGET-DU-LAC (LE),Parking 0,341849,0,6,Parking,0,0,1,0,0,0,1,0,0,,1,7,0,1,0,0
1,5,1,1,1,73,FRANCE,RHONE-ALPES,248,73248,SAINT-JEAN-DE-MAURIENNE,Autre 0,341852,0,9,Autre,0,2,2,0,0,0,1,4527600,635100,,1,7,0,1,0,0
1,7,1,1,2,73,FRANCE,RHONE-ALPES,065,73065,CHAMBERY,BOULEVARD LEMENC,341903,0,3,RD,991,2,2,44,0,0,1,,,,1,7,0,1,0,0
1,4,4,1,3,73,FRANCE,RHONE-ALPES,171,73171,MONTMELIAN,VC 0,341904,0,4,VC,0,2,2,0,1,0,0,0,0,,1,7,0,1,0,0
1,7,2,1,3,73,FRANCE,RHONE-ALPES,065,73065,CHAMBERY,VC 0,341914,5,4,VC,0,2,2,0,1,0,1,,,,1,14,0,1,0,0
1,1,1,1,7,73,FRANCE,RHONE-ALPES,207,73207,PRESLE,RD 207,341923,0,3,RD,207,1,2,5,100,0,1,4545300,620800,,1,,0,1,0,0
1,1,1,1,2,73,FRANCE,RHONE-ALPES,256,73256,SAINT-MARTIN-D'ARC,RD 902,341948,0,3,RD,902,2,2,105,600,0,1,4519700,646600,,1,10,0,1,0,0
1,1,1,1,1,73,FRANCE,RHONE-ALPES,054,73054,BOURG-SAINT-MAURICE,RD 220,341955,0,3,RD,220,2,0,10,500,0,1,4558776,673383,,1,7,0,1,0,0
1,1,1,1,1,73,FRANCE,RHONE-ALPES,054,73054,BOURG-SAINT-MAURICE,RD 84,341956,0,3,RD,84,2,2,1,300,0,1,4559600,677900,,1,7,0,1,0,0
2,1,1,8,6,73,FRANCE,RHONE-ALPES,007,73007,AITON,RD 925,341958,0,3,RD,925,2,2,24,200,2,1,4558600,627500,,1,7,0,1,0,0
1,3,1,1,1,73,FRANCE,RHONE-ALPES,304,73304,VAL-D'ISERE,VC 0,341959,0,4,VC,0,2,2,0,0,0,1,0,0,,1,7,0,1,0,0
1,5,2,1,3,73,FRANCE,RHONE-ALPES,011,73011,ALBERTVILLE,Avebue des Chasseurs Alpins,341962,5,3,RD,1212,4,3,25,890,0,1,4566881,639105,,1,7,0,1,0,0
1,1,1,1,1,73,FRANCE,RHONE-ALPES,241,73241,SAINTE-HELENE-SUR-ISERE,RD 69,341976,0,3,RD,69,2,2,7,360,0,1,0,0,,1,7,0,1,0,0
1,6,6,1,7,73,FRANCE,RHONE-ALPES,008,73008,AIX-LES-BAINS,BOULEVARD DOMENGET ,341985,5,3,RD,1201,2,2,18,940,0,1,,,,1,7,0,1,0,0
1,7,6,1,3,73,FRANCE,RHONE-ALPES,065,73065,CHAMBERY,VC 0,342005,5,4,VC,0,2,2,0,0,0,0,,,,1,7,0,1,0,0
1,7,1,1,6,73,FRANCE,RHONE-ALPES,065,73065,CHAMBERY,RD 0,342028,0,3,RD,0,2,2,0,0,0,4,,,,1,2,0,1,0,0
1,1,2,1,3,73,FRANCE,RHONE-ALPES,051,73051,BOURGET-DU-LAC (LE),VC 0,342034,0,4,VC,0,2,2,0,0,0,5,4563200,587400,,1,7,0,1,0,0
1,3,2,1,3,73,FRANCE,RHONE-ALPES,084,73084,CHIGNIN,RD 21,342035,5,3,RD,21,2,2,3,200,0,1,,,,1,7,0,1,0,0
1,1,1,1,3,73,FRANCE,RHONE-ALPES,233,73233,SAINT-FRANC,RD 1006,342036,0,3,RD,1006,2,2,9,800,0,1,,,,1,7,0,1,0,0
1,1,1,1,1,73,FRANCE,RHONE-ALPES,054,73054,BOURG-SAINT-MAURICE,RD 902,342040,0,3,RD,902,2,2,17,840,0,1,4562500,680700,,1,7,0,1,0,0
1,3,1,1,7,73,FRANCE,RHONE-ALPES,249,73249,SAINT-JEOIRE-PRIEURE,VC 0,342045,0,4,VC,0,2,1,0,0,0,1,4553300,599500,,1,,0,1,0,0
1,7,6,1,6,73,FRANCE,RHONE-ALPES,065,73065,CHAMBERY,VC 0,342066,5,4,VC,0,2,2,0,0,0,0,,,,1,7,0,1,0,0
1,1,2,1,1,73,FRANCE,RHONE-ALPES,177,73177,MONTVERNIER,RD 77,342074,0,3,RD,77,0,0,9,600,0,0,0,0,,1,7,0,1,0,0
